date,listing_id,reviewer_name,comments
2019-01-01T05:00:00.000Z,9612902,Tracy & Eddie,"My family had a wonderful time thank you for your sharing your home with us Heidi . Everything was there that we wanted in a holiday home, Although it would  of been nice to have a second fridge and little more shade for around the pool. Highly recommended"
2019-01-06T05:00:00.000Z,9612902,Judith,"Our family group stayed at Heidi's back in 2016 and we all loved it. One of the kids, aged 8, who has travelled the world and stayed in many fabulous places, declared ""Oh, I LOVE that house"" when he heard we were returning this year. And once again it lived up to his expectations and surpassed ours. The five bedrooms are stunning and the mattresses to die for on the comfort front. The three bathrooms are the epitome of luxury - they have all been completely made over since our last visit and are both beautiful and functional. The pool, the spa, the cubby house, the hammocks, the undercover outdoor area ... the list of features goes on. And to complete the package is Heidi - the most responsive, flexible host you could hope to meet. If you are looking for a space to share and create memories this is it. Book it now. You won't regret it."
2019-01-07T05:00:00.000Z,9612902,Terence,The host canceled this reservation 2 days before arrival. This is an automated posting.
2019-01-27T05:00:00.000Z,9612902,Monique,Such a beautiful home that is very comfortable and relaxing. My friends and I really enjoyed our stay here!
2018-12-10T05:00:00.000Z,27436445,Amin,over all good service
2015-01-04T05:00:00.000Z,2711936,Avi,Karen is a wonderful host.I really enjoyed her place and her company. Her place is clean comfortable and close to all (2 min walk to the beach)Karen guided me through all my stay and thanks to her my 4 days visit was a filled up with the right activities.Thanks you karen for being such a great host I hope one day to come back.
2015-01-12T05:00:00.000Z,2711936,Nancy," Karen is a great host. She really looked after me throughout my stay and helped me with all manner of things. I felt very welcome in her place . I liked that the place was so conveniently located to everything: the  shops, the  great variety of eating places and the lovely waters of Bondi Beach. Transport was very easy to the city or Bondi Junction. The place was clean and the bed very comfortable. I would definitely stay again !  Thank you Karen ."
2015-03-03T05:00:00.000Z,2711936,Lily,"Karen is a lovely host. Her place was tidy, clean and comfortable. I felt very welcome and well looked after during my one week stay.The place was conveniently located and close to the beach, shops and transport routes. Thank you Karen!"
2015-09-15T04:00:00.000Z,2711936,Elodie,"Karen is the perfect flatmate for me. Quiet, clean, respectful, nice. I had a great time with her. She is also considerate to her guests, trying to help me to find some shops or stuff like that. The bedroom is sunny, clean and cosy. The bed is comfortable and is bigger than he looks on the picture. The Appartement is also more beautiful than on the picture. The kitchen is very well equipped. What else to say. The location of the flat is vey close to the beach not even 5 limited walk.I had a great time in this Appartement and will definitely come back there if I visit Sydney again."
2015-12-23T05:00:00.000Z,2711936,Beryn,"Karen is a wonderful host and her home is lovely.  She made me feel so welcome and helped me with all my questions about Bondi.  I had a wonderful night’s sleep in Karen’s peaceful home.  Her guest room is very comfortable.  I was also lucky enough to sample Karen’s cooking.  She’s a wonderful cook!  Karen’s home is in a fantastic location near Bondi Beach.  It was such a treat to be so close.  Just a short stroll and you’re on the sand.  Next time I stay in Bondi, Karen’s place will definitely be my first choice for accommodation, and I would love to see her again."
2016-02-20T05:00:00.000Z,2711936,Matt,"Had a great week in Karen's lovely apartment. The room was clean, light and spacious. Karen's a great host and went out of her way to make sure I was happy. Great location few minutes walk to the beach, restaurants and cafe's and easy access to public transport. Would definitely recommend for anyone visiting Bondi! "
2016-03-09T05:00:00.000Z,2711936,Fernanda,"Karen is an amazing person! Big heart and a master cook chef, if you like heath food! The bedroom is bigger than in the pictures! Loved my stay! "
2016-04-20T04:00:00.000Z,2711936,Claire,I was made very welcome by Karen and shown around the apartment which was indeed bright and sunny and perfectly located in Bondi. Easy to walk to the beach and shops and bus and restaurants.thr room was comfy as was the whole apartment. I would stay here again! Thanks Karen
2016-05-15T04:00:00.000Z,2711936,Lisa," Stayed with Karen for almost 2 weeks. Where do I begin?  To say she was a fabulous host is an understatement. She was very kind, helpful and took time to write places of interest  to visit. I was made to feel very much at home at put at ease. Couldn't have picked a better place to stay.  I have enjoyed doing yoga with her,going for walks,we even found time to go for dinner one evening. I would highly recommend this place to stay as it is so close to the beach and public transport. Would definitely come back!"
2016-09-05T04:00:00.000Z,2711936,Dario,"My experience was great! Karen is too hospitality and the best yoga teacher I ever had. The flat clean and ordered, really close to Bondi beach and others points of interest. Surely I'll know where to go when I'll come again in Sydney.Thank you Karen for the beatiful experience."
2017-01-08T05:00:00.000Z,2711936,Anna,"I thoroughly enjoyed my stay at Karen's apartment! It is extremely close to Bondi beach, in a clean, safe building.  The location is also near 4 different buses to the nearest train station.  It was very easy to get around.  Food and shopping are nearby as well. The room is very comfortable and clean.  I felt very at home and everything I needed to know was explained the first day.  Wi-fi was also available whenever I needed it.  Karen was fun to talk to as well. I enjoyed learning more about Aussie life and things to do in Sydney through her.  I hope to see her again the next time I visit! "
2017-02-22T05:00:00.000Z,2711936,Adiel,"I have spent one week at Karen’s. Awesome place, pretty close to the beach. She explained everything when I got to her place, like house rules and things to do in the surroundings. The room is exactly as seen in the pictures, pretty clean and organized. Breakfast available. I was able to use the laundry room. Karen was a great host, very easygoing and helpful on answering questions regarding the region and it's culture. Definitely recommended."
2018-10-09T04:00:00.000Z,2711936,Kristina,I loved staying at Karen's place. She is such a kind person and made me feel like home. The place is very close to the beach and in the perfect location for a stay in Bondi. I highly recommend her place and I'd be happy to stay again.
2018-10-22T04:00:00.000Z,2711936,Angelique,"Had a chance to stay with Karen over the weekends and I'm glad I have chosen her place. It's very near to everything especially to the beach. Place is very cozy and nice. Karen is a super host! She is very hospitable and kind. She even gave me a tour and recommended the best spots to visit in Bondi, and on my last day I was a bit in a hurry to get back to the city and she offered me a ride to the bondi junction."
2018-10-30T04:00:00.000Z,2711936,Zé,"Karen is one of the best hosts I've ever had the pleasure of staying with. More than a stay, I made a friend in Bondi! Don't hesitate to stay with her."
2018-11-21T05:00:00.000Z,2711936,Delia,"Karen es como un amigo que espera por tí.  Preocupada de todos los detalles.  La pieza es muy acogedora, extremadamente limpia al igual que todo el depto.   Un lugar muy tranquilo ademas de su excelente ubicación a pocas cuadras de la playa y los lugares de entretención y comercio.  Con locomoción para cualquier lugar de Sydney.  Excelente"
2018-12-31T05:00:00.000Z,2711936,Markell,My stay at Karen's place went according to plan. Super A+ host and would gladly come back again!
2016-07-10T04:00:00.000Z,13530122,Matthew,"Spend a great 2 nights at Vickie's studio. Well decorated, had everything we need and surprisingly spacious. It was my first time in Sydney, so the location was just perfect; many good cafes and restaurants near by.Vickie is an amazing host, she made sure we were comfortable and well adjusted. Great person to communicate with. "
2016-07-10T04:00:00.000Z,13530122,Fabienne,"Merci Victoria pour votre charmant accueil, votre appartement est charmant dans un quartier animé avec des cafés et restaurants à proximité. 15 mn à pied de CBD et de l'opéra de Sydney. La vue de l'appartement est dégagée et très bien exposé.Merci pour vos messages de compassion suite aux attentants de Nice. Je vous recommande cette adresse.Fabienne"
2016-07-17T04:00:00.000Z,13530122,Jason,"What a fabulous Studio in the centre of Potts Point. I was lucky enough to be one of the first to stay here. Everything is lovely, fresh and new. It's quiet, but at the same time has everything on the doorstep. Vickie is a wonderful host and made sure I was comfortable. "
2016-07-23T04:00:00.000Z,13530122,Chloe,Vickie was a lovely host and did everything she could to help and make our stay enjoyable. The apartment is in an excellent position - close to restaurants and cafes as well as walking distance from the city. The apartment itself is great with a very comfortable bed and has everything you need.
2016-07-23T04:00:00.000Z,13530122,Alexandra,"Vickie is an amazing host with a beautiful apartment. Location is incredible- right by lovely restaurants and bars, and only a quick ride into the city. The apartment itself was gorgeous- so clean, light and airy. Queen bed is super comfortable as well. I highly recommend this apartment, and would love to stay here again. Perfect Airbnb experience. "
2016-07-31T04:00:00.000Z,13530122,Nadia,"The apartment was exactly like the photos, brand new and very clean.The bed was a fold out from the wall, very comfy and the pillow and blankets were amazing."
2016-08-04T04:00:00.000Z,13530122,Leonie,Perfect apartment! Great local restaurants and supermarket across the road. Perfect and professional communication from the host. Well done. I will stay here for business again.
2016-08-07T04:00:00.000Z,13530122,Hannah,"Great location! A very nice area with lots of bars, shops and restaurants close by and a nice stroll to the city. Clean, modern and comfortable apartment. Very friendly and helpful hosts who were great at communicating and made us feel very welcome. We would definitely stay there again! "
2016-08-11T04:00:00.000Z,13530122,Chia Ming,"The studio was clean and nicely furnish. The sofa and bed are comfortable, and the apartment has a ledge by the window with chairs to people-watch in the day. It has everything necessary for a short term and long term stay. There is a big TV with chromecast that was so useful when my partner and I simply hung in the apartment after a day of exploring.Victoria was prompt in responses and prepare materials abt the area and the facilities that were very useful. Check-in process was very easy. Highly recommended, and will be very happy to be hosted by her again when I visit Sydney."
2016-08-13T04:00:00.000Z,13530122,Alba,Apartments is small but it is nice and well located. The street is good and plenty of good restaurants and just 5min walking to king cross station
2016-08-22T04:00:00.000Z,13530122,Kathryn,We really enjoyed our stay at Victoria's place. It was a beautiful apartment in a fantastic location; close to all shops and amenities. Kings cross is only a short walk away but most days we walked through the beautiful botanic gardens to Central Quays. We really appreciated being able to stay until after lunch on our leaving day. The apartment was beautifully clean and although cosy had everything we needed.Vickie was an excellent host and responded to any queries very promptly despite being away at the time.I would definitely stay at this apartment again if visiting Sydney.
2016-08-26T04:00:00.000Z,13530122,Sara,"We stayed at Vickie's apartment for five nights and we enjoyed it a lot. The apartment is exactly as shown in the pictures and it's well-equipped, beautiful and cozy (the bed is especially comfortable). Victoria was very friendly and easy to communicate with. When we had issues with the wifi, she immediately came over and sorted everything out, although it was already 8 or 8.30 in the evening. She also gave us a lot of information about restaurants, bars and sights in the area. All of her recommendations were really good too!We had an amazing time in Sydney, thanks to our great host Vickie and her lovely apartment. We can definitely recommend this place! :)"
2016-08-28T04:00:00.000Z,13530122,Giuseppe,Victoria è un Host perfetto. Ci siamo sentiti molto spesso per cordinare il viaggio. La casa è molto vicina al centro molto pulita e graziosa.  Se dovessi tornare a Sydney sicuramente sceglierò nuovamente questo appartamento.
2016-08-30T04:00:00.000Z,13530122,Ana,Vickie is The perfect host. She is very nice and polite. The apartment was cute and clean. The location of the flat is good and Vickie gives you recommendations of were to have good meals next to it. We would definetly come back there if we ever came to Sydney again!
2016-09-01T04:00:00.000Z,13530122,Aaron,"Victoria's Chic City Pad was an an excellent stay!! She made my friend and I feel really welcomed from the start! She communicated clearly about the arrival time and gave us great advice about the city. She also checked in regularly to ensure we were enjoying our stay. The neighbourhood is very posh, a less than 30 minute walk from the Opera House and Harbour Bridge, as well as the Botanical Gardens. It was easy to find from Kings Cross train station and we loved the modern feel and look of the flat. "
2016-09-03T04:00:00.000Z,13530122,Seychelle,Great apartment close to everything. Vickie was really easy to communicate with on our arrival and knowledgable of the area too! highly reccomend.
2016-09-12T04:00:00.000Z,13530122,Sarah,The apartment was amazing. Perfect location. So comfortable and had everything we needed. Victoria was communicative and attentive. Would love to come back.
2016-09-15T04:00:00.000Z,13530122,Andrew,Awesome location and great host. Flexible with arrival and departure needs too. Thanks for a great stay Vickie!
2016-09-17T04:00:00.000Z,13530122,Melinda,"Victoria was super quick to respond to all questions, the location is amazing, great area for cafes and bars, also very central to close to the train so it's very to get around.  Lovely and clean space, it was a pleasure to stay "
2016-09-21T04:00:00.000Z,13530122,Kym,"Check in was very easy. Victoria was there to meet me, explained the area, where everything was and was very helpful in letting me check out later. It was a great stay, definitely recommend the space for any solo travellers and the area for anyone who is looking for great food, and a nice relaxing atmosphere. "
2016-09-24T04:00:00.000Z,13530122,Helen,"Victoria's apartment was perfect for exploring Sydney for the weekend. It's comfortable, well equipped and super convenient to everything Potts Point has to offer. Victoria was a great host too, meeting me on check in and showing me where everything was in the apartment. I'll be back if I need to stay in the area again :)"
2016-10-03T04:00:00.000Z,13530122,Sasha,"Victoria's place saved me from a terrible previous Air b&b experience I was in. It was extremely clean, comfortable, quiet, and relaxing. She was more than helpful when I arrived and had great pointers on what to do in the area. I wish I could've stayed longer! Highly recommend her place."
2016-10-04T04:00:00.000Z,13530122,Kathryn,Victoria was a very welcoming host. Her place is excellently located
2016-10-08T04:00:00.000Z,13530122,Celia-Jane,Loved staying in this apartment! Perfect location to walk / jog down to Botanical gardens & Sydney Opera House & Sydney Harbour Bridge! Which we did Worthing 1hour of checking in! Lovely secure building with nice friendly reception staff. Check in was easy- Vickie's communication was so great- although she couldn't make it when we checked in- she sent her lovely son who showed us all we needed to know! The apartment itself has a nifty pull down (wall) bed which is super comfortable - more than initially expected! The apartment has perfect use of the space- lots of natural light and natural decor- nice and fresh! Perfect size for a short 3day break in Sydney! Beware of the shower- quite a puzzle to regulate the hot and cold when having a shower... Overall a great stay- highly recommend! 
2016-10-11T04:00:00.000Z,13530122,Jessica,"Perfect host! Vickie was so helpful and full of great recommendations. The location is perfect! Such a lovely area! Great coffee across the road at Bottega Del Vino (and that's coming from a melbourner).Across the road from Woolworths, lovely bookshop down the road and great restaurants on your doorstep! The apartment is small but full of light! Perfect for two people. Will be staying back here if ever in Sydney again.  "
2016-10-14T04:00:00.000Z,13530122,Jen,Vickie was an absolute lovely host!  She rushed to clean the studio and get us in as early as possible and was an absolutely amazing communicator.  She helped with any and all questions even while staying at other locations throughout Sydney.  I highly recommend her studio as she is prompt and a joy to be around!
2016-10-18T04:00:00.000Z,13530122,Richard,"The apartment is lovely and the area is simply perfect. A fantastic walk through the Botanical Gardens to Sydney's CBD. Loads of great restaurants, bars and cafes on your doorstep. "
2016-10-21T04:00:00.000Z,13530122,Sierra,"The apartment is in a great location in Potts Point.  There are many restaurants, cafes, and markets right outside the door.  We really enjoyed our time!"
2016-10-25T04:00:00.000Z,13530122,Emily,"Victoria was a very gracious and friendly host! The apartment was clean and as described. She gave us a lot of great recommendations for the area, as well. "
2016-10-28T04:00:00.000Z,13530122,Edmund,"Victoria was at the studio apt to greet us, show us where everything was and to give us advice on finding our way around Sydney. She was very pleasant and helpful.  The apt was very clean, had all we needed and was easily accessible to the CBD, the Opera House and harbour. Lots of restaurants, cafes, shops close by plus a food market right across the street.   A very nice and secure building."
2016-11-02T04:00:00.000Z,13530122,Lavina,"A great experience staying at Victoria's place in Potts Point! Cozy place with great views.. we loved looking out the windows at the comings and goings of the street below. Also very centrally located, it was easy getting anywhere! Everything you need is available at the apartment and with Woolies just across the street, it was easy getting anything else you need too. Victoria is very responsive, and a pleasure to communicate with. Thanks for the great stay Vickie!"
2016-11-06T04:00:00.000Z,13530122,Lynn,Cozy place to stay for a few days. We had a minor issue in the apartment and Victoria was quick to respond and provided a quick fix. The location is  walking distance to the botanical garden with access to grocery store across the street and good restaurants along the street.  Would stay again if we return for a visit in the future.
2016-11-11T05:00:00.000Z,13530122,Alina,"Vickie is a great host! Such a lovely and helping women, we had a wonderful time at the apartment.I can totally recommend Vickies Apartment for a trip to Sydney and would definitely stay there again, if I get a chance to.The apartment looks just like on the pictures, you will find everything nice and clean. The kitchen is perfect for having breakfast and little snacks at the apartment, but you can cook there as well.The train station is within walking distance. However we mostly walked into the city as you can walk by the water and see the main attractions (opera house, Harbour Bridge). It's a nice walk of about 20min.Vickie was very helpful with every question we had and replied within shortest time.THANK YOU for everything, Vickie!"
2016-11-16T05:00:00.000Z,13530122,Jamie,"We loved staying here!  Vickie was the ultimate host:  Timely, clear communication, extra amenities, and useful tips for this ideally-located (easy walk to key areas) fun, funky, highly diverse neighborhood with a great vibe.Stay HERE, you'll be glad you did."
2016-11-19T05:00:00.000Z,13530122,Joseph,"We had a great time in Sydney staying at Vickie's lovely flat. The location was perfect, the flat was well furnished, and Vickie gave us a great welcome. Thanks for letting us stay."
2016-11-25T05:00:00.000Z,13530122,Sean,Great little place in a perfect location ... bright and clean
2016-11-26T05:00:00.000Z,13530122,Jackie,"Amazing experience with Vickie, even though she was unable to be there when we arrived she made the process a breeze and phoned us to make sure we had everything we needed. Vickie was quick to respond to messages and any problems we had. She also provided chocolates, milk and coffee for us until we were able to get to the shops (which is only across the road). The appartment is super close to everything! takes about 25 minute walk to the cbd, and 10 mins to kings cross station which was perfect for us. I would  100% recommend Vickie to anyone who needs a place to stay in Sydney. Thank you again!! "
2016-11-28T05:00:00.000Z,13530122,Delaina,Victoria was a super host. The place was very clean and looked just like the pictures. It was in prime location. We thoroughly enjoyed staying there.
2016-12-09T05:00:00.000Z,13530122,Ramona,"Die Unterkunft liegt ca. 20min zu Fuß vom Zentrum entfernt. Der Check- in verlief unkompliziert, Viktoria war vor Ort und hat uns viele gute Tipps für Sydney gegeben.  Es gibt sehr viele gute Restaurants und Cafe's in der Nähe. Das Appartement war sehr sauber, ausreichend groß und das ausklappbare Bett war sehr bequem. Eine kleine Küchennische war ebenfalls vorhanden, wo man alles für ein kleines Frühstück finden konnte. Wir würden auf jeden Fall diese Unterkunft noch einmal wählen! "
2016-12-10T05:00:00.000Z,13530122,Jessica,"We had a great stay at Vickie's gorgeous pad! Vickie is super easy to deal with,  the apartment is well lite and quite spacious and close to all main shops, cafes and public transport - the perfect spot for a girls night out! The bed is extra comfortable too. Thank you Vickie ☺"
2016-12-15T05:00:00.000Z,13530122,Jeanne,"Clean & spacious apartment for two. 5-10 mins walk to King's Cross Station. Woolworths right across the street. Victoria was very nice to wait for us at the foyer for check-in, highly recommended!"
2016-12-19T05:00:00.000Z,13530122,Arthur,You would enjoy Victoria and she is very helpful with any suggestions on what to do in Sydney and questions and help with anything to do with Sydney.  Enjoyed her company as well.
2016-12-25T05:00:00.000Z,13530122,MaxBar,Ein fantastisches kleines Appartment im pulsierenden Stadtteil Potts Point. Alles hat gepasst! Vickie hat uns um Anreisetag herzlich empfangen und uns viele nützliche Tipps gegeben. Wir haben uns sehr wohl gefühlt und können Vickie und ihr Appartment nur wärmstens weiterempfehlen.
2017-01-03T05:00:00.000Z,13530122,Franziska,"We stayed in Victoria's place for a bit more than a week. The location is just outstanding; cafes, restaurants, cinema, public transport....everything is so close and nevertheless the flat is quiet at night and with air conditioning perfectly temperature wise at night during summer. We loved our time in the flat and thanks to Victoria it was a perfect start. "
2017-01-09T05:00:00.000Z,13530122,Carole,"L'appartement de Victoria est très beau, très agréable, bien situé, très propre, il est parfait. Nous avons adoré ce logement. Il y a tout à proximité, transports, cafés, restaurants, supermarché, à 30 minutes à peine à pied de l'opéra de Sydney et son centre-ville. Victoria est très sympathique et nous a accueilli très agréablement, elle a été de bons conseils durant notre séjour. Nous la remercions infiniment."
2017-01-15T05:00:00.000Z,13530122,Cindy,"A most wonderful first time airbnb experience!  Victoria is a very friendly and helpful host. She kindly offered the use of the apartment from early in the morning after travelling the midnight horror, and met us on arrival. Thank you!We truly lived like locals during our 5 day stay. The apartment, which had everything we needed, is perfectly positioned within 25min walk from the city, in a gorgeous art deco neighborhood. Whilst exploring potts point we uncovered many fantastic local eateries and fabulous coffee spots. So many good memories and too many positives to mention, just do yourself a favour...."
2017-01-17T05:00:00.000Z,13530122,Karen,The apartment is well represented on the listing.  The area is absolutely charming and Vickie is a great host. Would definitely stay there again!
2017-01-22T05:00:00.000Z,13530122,Fiona,"We've had a fantastic time in Victoria's apartment. The location is incredible with a short walk to Kings Cross station, loads of restaurants and bars nearby, and we really appreciated all the little extras Victoria provided. We now love Sydney and will be back!"
2017-01-27T05:00:00.000Z,13530122,Lesley,"The apartment was exactly as described. Very near to train stations. Main attraction were easily accessed by one or two stops on the train. It is walkable if you can handle a walk in the heat. The bed was super comfy. Nice small clean kitchen. Free wifi with good signal strength could stream Netflix to the TV. Iron, hairdryer towels were all supplied. Even toiletries and some food items were provided. Helpful instructions on the local area and tips on where to go. First time air bnb and was very impressed. "
2017-01-28T05:00:00.000Z,13530122,Cecilia,Great location!
2017-02-03T05:00:00.000Z,13530122,Joachim,"Sehr schöne Wohnung in Top-Lage, Restaurants und Shopping in der Nähe, sehr gutes Preis-Leistungs-Verhältnis. Victoria ist super nette Gastgeberin. Die Kommunikation mit ihr im Vorfeld sowie bei Check-in und Check-out war perfekt!"
2017-02-06T05:00:00.000Z,13530122,Ryota,"Vickie is the best host, very friendly and kind. She gave us many advices about what to see, where to visit and how to get there, etc.She took very nice care of us until the very end.And of course, Vickie's place was nice. The room was cozy and clean.Close to restaurants, transportations and others you may need for staying.We definitely recommend this host and place."
2017-02-13T05:00:00.000Z,13530122,Jennifer,Vickie was an excellent host. Great place for a solo traveler. Safe neighborhood and close to train station. Many food options including grocery store. Quiet apt with good working tv and internet. Would recommend!
2017-02-17T05:00:00.000Z,13530122,Joel,"Great location, and the apartment is nicely appointed. Vickie was an excellent, communicative host. I would stay again."
2017-02-23T05:00:00.000Z,13530122,Henry,"Great and comfortable stay. Close to everything. Good restaurants and coffee shops within a block. 20 minute walk to Opera House, etc. Vickie was the perfect host.  "
2017-03-04T05:00:00.000Z,13530122,Paul,"Beautiful apartment, great location for access to the city and beaches. Lovely quiet suburb with great cafes on the door step. Vickie was the perfect host too, really helpful and accommodating."
2017-03-09T05:00:00.000Z,13530122,Ian,What a great city pad!!Victoria was so welcoming and had thought of everything you might need including umbrellas ( which we did need!!)The apartment was spotless & the location was easy enough to get into the centre by foot or bus ... we preferred walking via the amazing Botanical Gardens.. absolutely stunning!!!Well located & fab restaurants on the door step too & if you like Thai food well Victoria recommended The Opium Den ... we went back twice.... omg it was superb!!Thanks again Victoria!Sue & Ian UK 
2017-03-15T04:00:00.000Z,13530122,Helen,"Victoria's place is a hidden gem. Immaculately clean, cosy, affordable, and in a fantastic location it is highly recommended.  Cafes, top restaurants at your doorstep, it is a foodies dream! Very handy transport links with buses outside door  and train station only 7 min walk away. We also loved access to the outdoor pool to cool off in after a day out and about.  Victoria was great to deal with- prompt and reliable with communication and very welcoming. I have high expectations  for accomodation and this ticked all the boxes. Certainly would like to return if ever back in Sydney.  Thanks Vickie.  "
2017-03-20T04:00:00.000Z,13530122,Jessica,"Such a great find! The studio is cute and modern and in a fabulous location! Tons of shops and restaurants, close to bus stops and train stations and a 30 minute walk to the Opera House! What more could you ask for! Victoria is a great host, so easy to reach and always happy to help!"
2017-03-27T04:00:00.000Z,13530122,Andrea,Vickie's place is in a great location. Close to the city and plenty of restaurants and cafes right at your door step. Vickie is the perfect host.
2017-04-01T04:00:00.000Z,13530122,Jens,We had a very nice time in this flat last week.In regards to the communication. Vicky was very easy to reach and we always received a swift response. She was very helpful and also had a few nice tips which obviously is the benefit of talking to a local.The flat is located in a very nice area of Sydney with great restaurants and bars right in walking distance.In walking distance is also the Botanical Garden as well as the Opera House. Just to highlight a couple of things.The flat was very clean and we would definitely stay there again.
2017-04-04T04:00:00.000Z,13530122,Fernanda,"The apartment is confortable, spacious and well decorated. The bed is amazing and I loved the big windows with street views. Victoria was lovely. I was travelling with my husband, arriving from a 20 hour flight from Brazil and she let us check in earlier. We really appreciated it. The neighbourhood is charming and full of nice cafes and restaurants. We had breakfast at Zinc cafe everyday. I highly recommend the property and would definitely stay here again. Thank you, Vickie! "
2017-04-08T04:00:00.000Z,13530122,Andrea,A very comfortable place. In an excellent location. Cleanliness was excellent. Vickie always responded with any questions. Would definitely stay there again.
2017-04-11T04:00:00.000Z,13530122,Katharina,"We had a nice stay in Vickies apartment, which is located in a cool suburb with lots of Cafés and Restaurants. It's a small but optimal used room.Vickie was very friendly and easy to contact,Check-In and Out was very easy as well!"
2017-04-13T04:00:00.000Z,13530122,Yuan,Very good locacation! clean and comfortable! good communication with Victoria.
2017-04-16T04:00:00.000Z,13530122,Laura,Wonderful location in Sydney. Very clean and comfortable. Victoria is a great host and always contactable.
2017-04-23T04:00:00.000Z,13530122,Paul,"Excellent location - perfect to enjoy a bit of ""local"" flavor but also only a short walk to the train station to explore more of Sydney. Also has a supermarket exactly opposite so extremely convenient. Vickie kept in touch with us and arranged to have the internet fixed very quickly when it failed even though she was not in Sydney at the time."
2017-04-28T04:00:00.000Z,13530122,Victoria,"Victoria was a wonderful host, so hospitable and kindly anticipated our needs while in Sydney. The apartment was beautifully well kept and the location was perfect - quaint locale with convenient shops, cafes and restaurants a stone's throw away without having that crowded or city-like feel.  Zinc, across the street, was our favorite breakfast spot during the visit.  Would definitely choose to stay again on any future visits!"
2017-05-10T04:00:00.000Z,13530122,Sabrina Et Sebastien,"One word to sum up what was our first Airbnb experience: PERFECT! Victoria was a great host from our first contact until we left. The apartment is welcoming, neat and in walking distance to Central Sydney and several good restaurants.We strongly recommend anyone visiting Sydney to book this apartment. We would not hesitate a second to recommend it to friends and family!"
2017-05-14T04:00:00.000Z,13530122,Nick,Vickie was a great host. The apartment was in a really good location and was as we expected it to be from the description and photos. I highly recommend this apartment for anyone wanting to stay in the Potts Point area.
2017-05-18T04:00:00.000Z,13530122,James,Great place in the heart of Potts Point.
2017-05-21T04:00:00.000Z,13530122,Rupert Jules,Amazing accommodation.
2017-05-25T04:00:00.000Z,13530122,Adam,Great spot!
2017-05-31T04:00:00.000Z,13530122,Jair,"The location of Victoria's place is very convenient. Easy walking distance to many sights such as museums, St. Mary's Cathedral as well as a nearby harbor with restaurants to enjoy breakfast or lunch.  The room is near a very lively part of Sydney but not so close as to be inconveniencing. Overall, I enjoyed my stay and would return again in the future. "
2017-06-07T04:00:00.000Z,13530122,Dana,"What a fabulous find Victoria's place was!… Close to everything you could possibly want or need. Public transportation was easy accessible or you can simply walk your way to  the Circular Quay area. There's a supermarket directly across the street for your convenience.The studio is exactly as shown in pictures…very clean and tidy and EXTREMELY safe.Victoria was readily available for any questions or  concerns….Such a lovely, vibrant  and interesting person. I absolutely loved staying here!…My only regret was not being able to stay longer!"
2017-06-13T04:00:00.000Z,13530122,Qun,Lovely apartment with grocery shop and cafes nearby. It is a 6 min walk from Kings Cross station. Victoria was very helpful and kept in touch with us to make sure that we were able to reach the apartment from the airport without much trouble. Would love to visit again.
2017-06-25T04:00:00.000Z,13530122,Alex,"The apartment was very nice & clean, had everything we needed! Close walk to the Harbour Bridge & the Botanical Gardens which was great. I definitely highly recommend my stay here and thank Vickie very much for having myself & my partner and for informing us about the area :) "
2017-07-07T04:00:00.000Z,13530122,Emma,Amazing apartment and Victoria is so helpful. The area is very cool - cafes galore and some incredible restaurants. I'll be back!
2017-07-13T04:00:00.000Z,13530122,Alison,Great place! Beautiful apartment and close to most things (walking distance & close to public transport). Victoria was very helpful and friendly!
2017-07-16T04:00:00.000Z,13530122,Kevin,Great knowledge of the Sydney area. Was very helpful for first time timers in Australia.
2017-07-21T04:00:00.000Z,13530122,Ally,Vickie is a very helpful and gracious host. Will definitely come again. Thanks so much!!
2017-07-22T04:00:00.000Z,13530122,Pierce,"Victoria was so nice. She gave us a personal check in, with an explanation of the area, food, location etc. There was great communication. Very clear and what, when, where in terms of booking this place and where to meet here. The place itself was extremely clean, restocked, and ready to go. One of the nicest airbnbs I have stayed at.   "
2017-07-30T04:00:00.000Z,13530122,Andreas,"Schöne kleine 1 - Zimmerwohnung, sauber, gut ausgestattet und zentral gelegen. Ideal für einen Citytrip für ein paar Tage!"
2017-08-03T04:00:00.000Z,13530122,Lynne,A lovely 3 days spent in Victoria's studio apartment. Very well equiped and in a great location for seeing the sights of Sydney ! Victoria's attention to detail made it all the more special. We will definitely be back ! Thank you
2017-08-06T04:00:00.000Z,13530122,Sharleen,"Victoria's apartment was a short walk to King's Cross station, and well located to travel to the main attractions. The apartment is located in an upscale local neighbourhood with plenty of eateries in the area and a supermarket and deli right opposite. The apartment itself was spotless and very clean. It had everything we needed - toiletries, towels, a small kitchen and coffee. Victoria was lovely and we had a wonderful stay here."
2017-08-09T04:00:00.000Z,13530122,Steven,It was very nice
2017-08-13T04:00:00.000Z,13530122,Shili,"The studio was very clean and welcoming, location was perfect as well. Vickie was very friendly, she came to greet us and show us the studio. Not suitable for cooking since the smell will stay in the studio, so we ate mostly around the neighbourhood which was perfectly fine with us since there are so many food options."
2017-08-16T04:00:00.000Z,13530122,Afnan,Amazing stay
